,platformSlug,platformUserIdentifier,modeKey,modeName,modeImageUrl,modeMaxRounds,isAvailable,timestamp,result,map,mapName,mapImageUrl,expiryDate,segment_type,platformUserHandle,hasWon,agent,agentName,agentColor,agentImageUrl,stat,rank,percentile,displayName,displayCategory,category,metadata,value,displayValue,displayType
1180,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,defenseTraded,,,Traded,Defense,defense,{},1.0,1,Number
1181,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,defenseSurvived,,,Survived,Defense,defense,{},8.0,8,Number
1182,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,defenseFirstBloods,,,First Bloods,Defense,defense,{},1.0,1,Number
1183,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,defenseFirstDeaths,,,First Deaths,Defense,defense,{},1.0,1,Number
1184,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,defenseKAST,,,KAST,Defense,defense,{},83.0,83.0%,NumberPercentage
1185,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,kdRatio,,,K/D Ratio,,,{},2.0,2.0,NumberPrecision1
1186,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,scorePerRound,,,Avg. Score,,,{},148.46153846153845,148.5,NumberPrecision1
1187,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,damagePerRound,,,Dmg/round,,,{},93.0,93.0,NumberPrecision1
1188,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,headshotsPercentage,,,Headshot%,,,{},2.7777777777777777,3,Number
1189,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-26T19:18:42.386+00:00,victory,7eaecc1b-4337-bbf6-6ab9-04b8f06b3319,Ascent,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/ascent.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,rank,,,Rating,,mmr,"{'iconUrl': 'https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/8.png', 'tierName': 'Bronze 3'}",,,String
1190,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,playtime,,,Playtime,Combat,combat,{},1950.0,32m 30s,TimeSeconds
1191,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,roundsPlayed,,,rounds_played,Combat,combat,{},19.0,19,Number
1192,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,roundsWon,,,Rounds Won,Combat,combat,{},13.0,13,Number
1193,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,roundsLost,,,Rounds Lost,Combat,combat,{},6.0,6,Number
1194,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,placement,,,placement,Combat,combat,{},5.0,5,Number
1195,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,score,,,Score,Combat,combat,{},3844.0,"3,844",Number
1196,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,kills,,,Kills,Combat,combat,{},15.0,15,Number
1197,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,deaths,,,Deaths,Combat,combat,{},15.0,15,Number
1198,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,assists,,,Assists,Combat,combat,{},3.0,3,Number
1199,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,damage,,,damage,Combat,combat,{},2506.0,"2,506",Number
1200,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,damageReceived,,,Damaged Received,Combat,combat,{},2515.0,"2,515",Number
1201,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,headshots,,,Headshots,Combat,combat,{},4.0,4,Number
1202,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,grenadeCasts,,,kills,Combat,combat,{},11.0,11,Number
1203,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,ability1Casts,,,kills,Combat,combat,{},14.0,14,Number
1204,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,ability2Casts,,,kills,Combat,combat,{},37.0,37,Number
1205,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,ultimateCasts,,,Ultimate Casts,Combat,combat,{},4.0,4,Number
1206,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,dealtHeadshots,,,Dealt Headshots,Combat,combat,{},5.0,5,Number
1207,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,dealtBodyshots,,,Dealt Bodyshots,Combat,combat,{},38.0,38,Number
1208,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,dealtLegshots,,,Dealt Legshots,Combat,combat,{},21.0,21,Number
1209,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,recievedHeadshots,,,Recieved Headshots,Combat,combat,{},4.0,4,Number
1210,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,recievedBodyshots,,,Recieved Bodyshots,Combat,combat,{},52.0,52,Number
1211,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,recievedLegshots,,,Dealt Legshots,Combat,combat,{},11.0,11,Number
1212,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,econRating,,,Econ Rating,Combat,combat,{},50.0,50,Number
1213,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,suicides,,,Suicides,Combat,combat,{},0.0,0,Number
1214,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,firstBloods,,,First Bloods,Combat,combat,{},0.0,0,Number
1215,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,firstDeaths,,,First Deaths,Combat,combat,{},0.0,0,Number
1216,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,lastDeaths,,,Last Deaths,Combat,combat,{},0.0,0,Number
1217,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,survived,,,Survived,Combat,combat,{},3.0,3,Number
1218,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,traded,,,Traded,Combat,combat,{},5.0,5,Number
1219,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,kAST,,,KAST,Combat,combat,{},74.0,74.0%,NumberPercentage
1220,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,flawless,,,Flawless,Combat,combat,{},0.0,0,Number
1221,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,thrifty,,,Thrifty,Combat,combat,{},,,Number
1222,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,aces,,,Aces,Combat,combat,{},0.0,0,Number
1223,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-05-24T22:38:30.927+00:00,victory,2bee0dc9-4ffe-519b-1cbd-7fbe763a6047,Haven,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/haven.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,True,8e253930-4c05-31dd-1b6c-968525494517,Omen,#8980EB,https://titles.trackercdn.com/valorant-api/agents/8e253930-4c05-31dd-1b6c-968525494517/displayicon.png,teamAces,,,Team Aces,Combat,combat,{},0.0,0,Number
